5th HEFT energy cost,7th energy cost ,8th qoe ,7th HEFT energy cost,1th energy cost ,3th HEFT qoe,6th qoe ,1th HEFT energy cost,5th HEFT qoe,5th HEFT run time cost,3th HEFT run time cost,6th run time cost ,0th qoe ,8th HEFT run time cost,2th qoe ,3th run time cost ,1th qoe ,2th HEFT run time cost,6th energy cost ,6th HEFT energy cost,6th HEFT run time cost,1th run time cost ,8th run time cost ,7th HEFT run time cost,5th run time cost ,1th HEFT run time cost,3th energy cost ,3th qoe ,0th energy cost ,4th run time cost ,4th energy cost ,3th HEFT energy cost,4th HEFT energy cost,4th HEFT run time cost,8th HEFT qoe,4th HEFT qoe,2th energy cost ,4th qoe ,1th HEFT qoe,5th energy cost ,2th HEFT qoe,7th run time cost ,7th qoe ,2th run time cost ,5th qoe ,2th HEFT energy cost,7th HEFT qoe,6th HEFT qoe,0th HEFT run time cost,0th run time cost ,8th energy cost ,8th HEFT energy cost,0th HEFT qoe,0th HEFT energy cost
12393.27512173401,7339.55190990387,0.3525399178036884,15223.331276192237,2202.4973820672826,0.2867365390672493,0.3572547632181254,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2713.75473158632,0.3503589770785656,2391.006298803329,0.36831064886084663,1601.9962953169688,0.3600178785271745,958.8250568994794,6441.651795713871,14216.577140344192,1939.05790612466,981.0173924778532,3468.878391430718,2043.4063558368682,2223.300799547604,743.2030268492017,3784.367095906481,0.3855006245423106,1488.940342348851,1960.256294829505,4653.2478405262755,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,2932.9266608456637,0.3740576860610764,0.24646916147857273,5467.224191803632,0.2650062040896189,2783.8794451097765,0.3767391751831839,1301.8284914643423,0.37283260376520894,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,692.6436105296269,8138.664911962999,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,7179.074340432893,0.34603763048566927,15223.331276192237,2290.519443707908,0.2867365390672493,0.3517750234007479,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2765.884945863315,0.33953509687254263,2391.006298803329,0.35819324278873116,1618.6360157134188,0.3503166674717122,958.8250568994794,6301.1615260478,14216.577140344192,1939.05790612466,986.6998201424735,3547.8118550721574,2043.4063558368682,2264.9867730155675,743.2030268492017,3911.9965916011265,0.3734041386019906,1600.313784324297,1994.1976287117006,4695.9780600137765,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3022.974870152806,0.36298553095576674,0.24646916147857273,5525.23806656747,0.2650062040896189,2849.4673760258806,0.3685138759640666,1313.6828008490972,0.36084163336362296,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,689.5209351669038,7891.106721281302,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,9586.651612041363,0.29995121291221666,15223.331276192237,3682.8821085284417,0.2867365390672493,0.2876591385228821,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2764.3791268723353,0.2691733492479,2391.006298803329,0.29198787315458696,1629.418177085059,0.26801856345895575,958.8250568994794,8521.232450154941,14216.577140344192,1939.05790612466,923.235639479092,3505.1521273535313,2043.4063558368682,2335.140916940417,743.2030268492017,5623.05468168372,0.29031755402400694,2420.889921872515,2007.3237548815857,6470.689289223153,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,4546.934039534498,0.28728897544091503,0.24646916147857273,7422.032557037571,0.2650062040896189,2913.9694934165145,0.2970808433074614,1238.5815100581306,0.280396315151069,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,653.2532899857929,10192.095607190682,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6866.074197382441,0.35075845284289014,15223.331276192237,2223.865548964604,0.2867365390672493,0.35284840849981564,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2780.1202274806155,0.35056763906825267,2391.006298803329,0.3598617104710251,1622.3406219772608,0.3569620518247185,958.8250568994794,6163.368895222799,14216.577140344192,1939.05790612466,983.728543914795,3552.7918900824957,2043.4063558368682,2284.160893202509,743.2030268492017,3812.250705717642,0.3768559870085311,1524.263086054208,1997.7594983406068,4608.001291194131,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,2967.3194797519136,0.3649655236979113,0.24646916147857273,5361.104215160327,0.2650062040896189,2857.295890742574,0.3748032403415861,1316.1802111909049,0.36174941859835597,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,687.1618944302967,7645.0418376969255,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6752.292746244943,0.3546626918069867,15223.331276192237,2245.5834785079087,0.2867365390672493,0.3616900605520549,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2756.9135437010355,0.34810189238958394,2391.006298803329,0.357023995141844,1624.1604734198702,0.356431109065626,958.8250568994794,6036.019506161193,14216.577140344192,1939.05790612466,980.4733043542587,3543.6999613174708,2043.4063558368682,2268.8458408169067,743.2030268492017,3795.0386513993394,0.37718762258484667,1535.9538199939402,1985.00367760958,4556.845269678955,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3010.6455537474485,0.3709873281801815,0.24646916147857273,5238.346526443808,0.2650062040896189,2836.6906320930207,0.38213421095695993,1315.4582616931368,0.3703373499685313,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,687.5049595809664,7552.465048679961,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6768.981071346282,0.35451709658270614,15223.331276192237,2527.923038284694,0.2867365390672493,0.3607438490705367,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2749.8483090468817,0.32799729215428336,2391.006298803329,0.349163107058922,1620.4218716009682,0.3419441731759735,958.8250568994794,6122.751700638428,14216.577140344192,1939.05790612466,962.877710314206,3546.673943537847,2043.4063558368682,2252.982637548311,743.2030268492017,3914.8124978529145,0.3730072231377518,1766.1950369394795,1974.0354670934676,4665.844515147705,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3193.2975828304834,0.36923093684338903,0.24646916147857273,5359.7354457080955,0.2650062040896189,2824.613631691251,0.38452122571059566,1306.8036788790566,0.3707645290466212,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,676.5250345851352,7556.846841224606,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,7081.415656702531,0.3493076362475948,15223.331276192237,3006.0984818726456,0.2867365390672493,0.35131849989103175,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2740.1396792595724,0.2915554551585729,2391.006298803329,0.3322046090483879,1605.5317915499547,0.31926727576049374,958.8250568994794,6526.155665780837,14216.577140344192,1939.05790612466,937.0392386437826,3523.755153457777,2043.4063558368682,2243.6847729206083,743.2030268492017,4356.343372345319,0.3579229511544622,2218.56922495466,1962.5671895972662,5003.842239947706,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3632.5891244795885,0.35976892673893507,0.24646916147857273,5756.2102794281855,0.2650062040896189,2807.114015416418,0.3797135331169607,1285.0650712149484,0.3604377583484402,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,656.8353446474075,7959.711277942461,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6930.056352943157,0.3501756828659833,15223.331276192237,2901.183822248535,0.2867365390672493,0.357028048727483,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2735.9564182812824,0.29453889340945083,2391.006298803329,0.3349191456141436,1617.4585681488854,0.31990396113656555,958.8250568994794,6386.965966163873,14216.577140344192,1939.05790612466,953.492586603846,3540.9753800315852,2043.4063558368682,2237.881540776525,743.2030268492017,4275.6620536743385,0.35930542421432377,2199.5162937149266,1970.1082231159212,4909.294804857526,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3583.173069953243,0.3627723110157324,0.24646916147857273,5612.360258537119,0.2650062040896189,2812.887060730252,0.3837078188061912,1289.704649698121,0.3682433367261377,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,659.498425977162,7828.763259354966,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,7249.328757929314,0.34700667542900665,15223.331276192237,3314.5934737561247,0.2867365390672493,0.35150622877316146,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2716.3899790673936,0.27189379422084115,2391.006298803329,0.32475750739321896,1599.0394994197572,0.3075964998999738,958.8250568994794,6722.787470660749,14216.577140344192,1939.05790612466,917.2454879119058,3501.130929514475,2043.4063558368682,2228.945534061568,743.2030268492017,4714.189353398001,0.34581924052919155,2637.3400056546675,1945.0231504646026,5334.893835026725,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3980.9147434510146,0.3534528662920183,0.24646916147857273,5978.29937233176,0.2650062040896189,2793.4396778478626,0.37875474773811163,1255.0331866694858,0.3590362696718417,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,623.6538227807454,8236.15263275809,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6972.0856285998525,0.351151847155125,15223.331276192237,3070.3438464838086,0.2867365390672493,0.35706151509877565,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2723.7144548093247,0.28305769306475337,2391.006298803329,0.33433232412805014,1608.0711873226164,0.31577523660890505,958.8250568994794,6487.124206585301,14216.577140344192,1939.05790612466,938.9660112626214,3523.575909535953,2043.4063558368682,2230.9237118805477,743.2030268492017,4416.7931375265725,0.3564767089687719,2472.5905368573435,1961.726152603422,5009.360555614668,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3684.0610162188723,0.36234549426804835,0.24646916147857273,5673.885783211669,0.2650062040896189,2801.030569983891,0.38520943748940195,1278.5460073182244,0.36904521897916903,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,635.0662930255617,7913.338973178623,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6560.095763692715,0.35664634000628587,15223.331276192237,2547.9375729878234,0.2867365390672493,0.3657318100039846,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2746.5900182352066,0.30493192229733346,2391.006298803329,0.34964556652544104,1625.775965675899,0.33433816222334245,958.8250568994794,6022.572653875927,14216.577140344192,1939.05790612466,981.9560883347649,3551.5373370620173,2043.4063558368682,2246.8025765925813,743.2030268492017,3870.4751711399626,0.37552856116741623,2025.2712569086787,1975.4232857040677,4557.068334006631,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3188.479431506369,0.375819573756601,0.24646916147857273,5235.000202807203,0.2650062040896189,2825.755189730508,0.3915037844544236,1314.3928788875853,0.3792096014000165,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,674.2438688120161,7481.204540746481,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6451.480348780212,0.35948405409121653,15223.331276192237,2347.994260911037,0.2867365390672493,0.3684616275264996,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2749.828075972421,0.32617411297673987,2391.006298803329,0.35991800593179774,1624.1116007678168,0.3494748792650348,958.8250568994794,5908.261848729947,14216.577140344192,1939.05790612466,983.8372579119546,3552.1321141158505,2043.4063558368682,2243.9238886041644,743.2030268492017,3762.767209219426,0.3813877965601421,1785.9793469720673,1975.5155151628765,4411.357793161098,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3014.626915784497,0.382162728799244,0.24646916147857273,5108.8762094264,0.2650062040896189,2825.7783781817297,0.39455564953675615,1315.0574861921582,0.3842685158809849,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,685.0286338262558,7360.804928593356,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6483.90308489539,0.35879027676547826,15223.331276192237,2424.8362391132687,0.2867365390672493,0.36779186048249923,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2749.8894511816843,0.32321795637788703,2391.006298803329,0.3573912476806547,1623.5217109798705,0.3447153379703324,958.8250568994794,5933.026318573696,14216.577140344192,1939.05790612466,982.4756779774257,3551.4437710202074,2043.4063558368682,2244.007297156061,743.2030268492017,3785.350592690409,0.3803958791926776,1819.5684088350133,1974.3056109594618,4482.082181395917,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3070.612951742531,0.3800055964265152,0.24646916147857273,5114.484976491131,0.2650062040896189,2825.771603093828,0.3937604402958133,1313.7726817376272,0.3840233269067793,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,684.2226116050994,7399.3962541393375,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6535.862413509674,0.3576617529529759,15223.331276192237,2495.426594704786,0.2867365390672493,0.36658018022729894,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2750.490443044118,0.31845746224032406,2391.006298803329,0.3522849019647262,1623.7210387757161,0.33910612676174656,958.8250568994794,5968.215473796016,14216.577140344192,1939.05790612466,981.5790994338988,3551.0215645008084,2043.4063558368682,2243.540724192892,743.2030268492017,3876.056128629695,0.37605475546485573,1860.0725067702813,1973.2682318676539,4540.267477433864,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3150.4611778242274,0.37798772607001296,0.24646916147857273,5152.752165709881,0.2650062040896189,2825.654152948652,0.3924141827048197,1313.5397196840559,0.38263048193085214,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,682.9752950593404,7449.072582487553,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6549.389673857444,0.35730058812222104,15223.331276192237,2530.1988708887156,0.2867365390672493,0.3652070875877203,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2751.322008798872,0.3021862019690103,2391.006298803329,0.3494051084022889,1623.828146666254,0.3346876226034581,958.8250568994794,5996.9922397799455,14216.577140344192,1939.05790612466,979.8727596558161,3553.116532413891,2043.4063558368682,2247.7995069232666,743.2030268492017,3907.120289810944,0.3736186179050128,1967.4475175068885,1976.9880557376312,4549.102765101275,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3167.9427670121763,0.3753792174440532,0.24646916147857273,5186.707824718366,0.2650062040896189,2828.4541894830977,0.39095520563882374,1314.0117675816675,0.3799486035236772,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,681.2225778703692,7439.2192646406775,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6397.200389727979,0.3603643307282306,15223.331276192237,2331.1304748721973,0.2867365390672493,0.3689899748509166,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2751.7428902399884,0.3309945621945012,2391.006298803329,0.36089629210531526,1624.9751652236666,0.34985673363724823,958.8250568994794,5874.714529689766,14216.577140344192,1939.05790612466,984.6722753045218,3554.413520194053,2043.4063558368682,2244.966165130479,743.2030268492017,3723.7450955363906,0.38254001639357654,1713.4176541269794,1975.4402711266107,4407.940966763327,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,2969.6517034519084,0.3818310971453051,0.24646916147857273,5073.936077495597,0.2650062040896189,2828.7816905795503,0.3951840053867977,1317.3982681397029,0.38488891346786985,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,686.4988086838042,7299.260616436658,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6389.416467895835,0.36088287719303885,15223.331276192237,2296.143779203448,0.2867365390672493,0.36989534375980293,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2751.19289651789,0.33618592877110665,2391.006298803329,0.36314420201559633,1625.9881074628831,0.3523638913080949,958.8250568994794,5845.952809957625,14216.577140344192,1939.05790612466,984.5028722239904,3553.661786326952,2043.4063558368682,2245.1452673681806,743.2030268492017,3686.4244133944267,0.384020946455759,1661.0014988814437,1976.8948985903603,4358.334961932525,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,2933.556852625122,0.3834908458586993,0.24646916147857273,5040.022220138898,0.2650062040896189,2826.796026590892,0.3957609927922906,1317.273087246759,0.3859724670716352,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,687.8058554192951,7278.940492063444,17620.752165519214,0.21988469893553556,3743.1159115890277
12393.27512173401,6501.04431893378,0.35938413697659655,15223.331276192237,2406.3654147949655,0.2867365390672493,0.3672245439276024,5299.6566014007785,0.26047752363175253,1719.989443877084,1194.9526574055808,2747.524724174227,0.31452728829637666,2391.006298803329,0.35270555072205545,1626.885293920653,0.3439017365913207,958.8250568994794,5953.045288652715,14216.577140344192,1939.05790612466,980.7062945175171,3548.3509187830514,2043.4063558368682,2242.1702310484484,743.2030268492017,3773.92468818148,0.3790584971282154,1871.8128066836766,1974.3499251905166,4465.280880670472,8730.991672518092,10589.116226925376,1454.5292137459346,0.29604739991846807,0.27656914137528255,3073.360398251016,0.3792534591716256,0.24646916147857273,5164.741887651847,0.2650062040896189,2821.954816191673,0.3934595827575722,1318.9957991804395,0.38194467729251663,6933.037904044321,0.3021634116210721,0.2883012990199177,533.2563111006873,680.2024865339826,7373.5616694808505,17620.752165519214,0.21988469893553556,3743.1159115890277
